"","player","year","draft_year","qbr_pct","mean_epa","grades_offense","cpoe","pressure_to_sack_rate","dropbacks","qbr_pct_tot","mean_epa_tot","grade_avg","cpoe_tot","ptsr_tot","plays_tot"
"422","Teddy Bridgewater",2015,2014,0.487675319467353,0.0158561951252376,68.9,3.21708453052184,18.3,547,0.717285920985617,0.0486039204260432,70.6217661691542,2.27714308156756,0.183189655172414,2449
"423","Jameis Winston",2024,2015,0.486280085743381,-0.0383459425373116,73.8,-1.77495177421305,23.3,329,0.745561601925387,0.0720905685325468,70.2280481137233,0.952603131156615,0.172628304821151,3739
"424","Alex Smith",2018,2005,0.485270617996769,6.7236525766959e-05,70.2,-1.70179659885073,18.5,374,0.676150969530275,0.0309547597539487,69.8296921549156,-0.359460613402984,0.203784570596798,6155
"425","Mitchell Trubisky",2020,2017,0.483706035156904,0.0717758412488574,63.5,1.23979216441512,20.2,367,0.578425643976307,0.0201044903048411,65.5377222489188,-0.648449227031768,0.1953125,2354
"426","Derek Anderson",2007,2005,0.480555798495525,0.0598155103522464,64.4,-1.23208428594585,8.9,554,0.193364769759496,-0.110247900353056,55.7506145251397,-5.15238676403086,0.152542372881356,1822
"427","Kirk Cousins",2017,2012,0.479577757162131,-0.00170339812318715,70,0.838805525825265,18.5,606,0.840447634789991,0.0639162014045631,77.8174397314617,2.16821688592393,0.156331877729258,6663
"428","Daniel Jones",2021,2019,0.477806278815506,-0.01488203449899,71.1,-0.843908773031977,15.7,407,0.66402305786485,-0.000218385322785444,71.9906939558682,-0.0200274713027343,0.193836171938362,3348
"429","Tony Romo",2008,NA,0.477038925222291,0.0443408462374852,65.6,4.57153914580766,12.3,480,0.888452665955759,0.138554442608871,75.5349141455437,3.60954522236787,0.171518987341772,4927
"430","Derek Carr",2022,2014,0.475229842654648,0.0322221433115804,66.6,-2.8706469951065,13.8,544,0.755940936656482,0.0328710814177297,74.4728541964144,0.476696190573837,0.159458051068265,6369
"431","Gardner Minshew",2019,2019,0.473043889652989,-0.0116653716219573,70.5,-3.83956400954274,16.9,556,0.518247231990354,-0.00548788531436491,64.7715145436309,-1.19140440113208,0.190611664295875,2012
"432","Eli Manning",2008,2004,0.472109760056351,0.0550465668448946,64.3,-0.0351461266467949,20.3,539,0.694153615545357,0.0282976552440639,71.1055609519184,-0.671334258350571,0.149146110056926,8283
"433","Kyler Murray",2023,2019,0.468379072290504,-0.0181616979956082,70.8,-2.2770895928372,18.9,304,0.794833545148877,0.0501598653424721,75.5458480565371,0.679140995148188,0.195219123505976,3670
"434","Carson Palmer",2009,2003,0.467930872443592,0.0412819093455345,65.3,-0.653882779924544,19.6,549,0.740883921606478,0.0567269516676051,71.333719938598,2.06947404338791,0.156570841889117,5904
"435","Quinn Gray",2007,NA,0.466288592816165,0.194417464014809,51.1,-3.21450204076901,25.6,159,NA,NA,NA,NA,NA,NA
"436","Bruce Gradkowski",2009,2006,0.464871857355414,-0.0151651070029232,70.3,-2.27706798191728,18.3,172,0.0965536012337607,-0.196756877330705,54.756862745098,-6.66305204044278,0.170967741935484,828
"437","Troy Smith",2010,NA,0.463223170783614,-0.0260887695686828,71.2,-8.37358938346446,24,178,NA,NA,NA,NA,NA,NA
"438","Kerry Collins",2008,NA,0.460836809247394,0.0254883243422853,66.3,-2.05650116292249,8.4,472,0.398050441568845,-0.0570100972771377,63.2713836477987,-3.20664561665629,0.111111111111111,1292
"439","Eli Manning",2018,2004,0.459871651692062,0.0465460889425198,64.3,0.464474618750275,22.1,627,0.694153615545357,0.0282976552440639,71.1055609519184,-0.671334258350571,0.149146110056926,8283
"440","Bryce Young",2025,2023,0.458151184300892,-0.0274430382541431,71,0.465271601805816,13.2,586,0.378299779349147,-0.101680233906814,66.2955367913148,-0.158362160790655,0.186046511627907,1667
"441","Marcus Mariota",2022,2015,0.457718094581155,0.0233187377622708,66.3,-0.64611305450571,23.1,354,0.702020087260064,0.043041295815381,70.2204696810375,1.26654699106393,0.233261339092873,3062
"442","Derek Carr",2017,2014,0.456052229924672,-0.00608859246712591,68.9,-0.316120605258381,13.5,544,0.755940936656482,0.0328710814177297,74.4728541964144,0.476696190573837,0.159458051068265,6369
"443","Kyle Orton",2009,2005,0.455510064742965,0.0424241540627861,64.4,-1.12519516929317,17.2,581,0.480820090373252,0.00204296155455509,62.1713095238095,-1.61266489602616,0.181695827725437,2544
"444","Justin Fields",2022,2021,0.454666429530599,-0.0211775220519453,70.2,-2.48065988714545,27.1,444,0.55467566731737,-0.0399573095472281,69.7859649122807,-0.835407857894897,0.229274611398964,1969
"445","Ben Roethlisberger",2008,2004,0.454028568328657,-0.0118438052374256,69.3,0.183485649580503,26.2,630,0.872477730964763,0.103001646829373,77.1441827805985,2.37271850468163,0.201841620626151,9351
"446","Kyler Murray",2022,2019,0.453731031481399,0.0118508094474886,67.1,-0.806297313782477,20.8,443,0.794833545148877,0.0501598653424721,75.5458480565371,0.679140995148188,0.195219123505976,3670
"447","Matthew Stafford",2015,2009,0.452308263869726,0.0260696223732628,65.7,0.555315194571611,19,662,0.848358569582663,0.0779857511209702,77.2090909090909,-1.07672975651007,0.180039138943249,10152
"448","Jacoby Brissett",2021,2016,0.452228872587638,-0.0891494552440965,76.3,-2.21460848909369,16.4,259,0.556698108916376,-0.0180830323167027,67.8948222565688,-1.2221675388783,0.188177339901478,2672
"449","Matt Hasselbeck",2011,1998,0.449810811800629,-0.0147840451236052,69.3,-1.02352796238847,17,544,0.520380978669655,-0.0372756484573726,67.7805502063274,-1.22834841806829,0.216981132075472,3654
"450","Andy Dalton",2020,2011,0.449175308111484,-0.0217460976765582,69.9,-0.407478382002633,21.6,376,0.651017645246105,0.00911870113984911,70.4172870269428,-0.237496620137344,0.207317073170732,6547
"451","Daniel Jones",2024,2019,0.446613564878851,-0.0463496546211284,72,1.45712490149477,20,389,0.66402305786485,-0.000218385322785444,71.9906939558682,-0.0200274713027343,0.193836171938362,3348
"452","Carson Palmer",2013,2003,0.446185247695293,-0.00210430491002588,67.9,3.73199115674976,16.5,618,0.740883921606478,0.0567269516676051,71.333719938598,2.06947404338791,0.156570841889117,5904
"453","Carson Palmer",2012,2003,0.443984270568558,0.020259850293181,65.7,-0.427187085151672,13.8,595,0.740883921606478,0.0567269516676051,71.333719938598,2.06947404338791,0.156570841889117,5904
"454","Drake Maye",2024,2024,0.442412899258337,-0.0286425692742584,70.1,2.83587218163917,21.5,422,0.888356732542734,0.123483436550622,76.8994902293968,6.16922861554525,0.230769230769231,1210
"455","Robert Griffin",2013,2012,0.440680981459349,0.0157767643711217,65.9,-1.3538354361884,18.8,530,0.610682179933307,0.0346304752719863,65.9092628832355,0.575402116351448,0.226415094339623,1701
"456","Ryan Tannehill",2015,2012,0.439999939054332,-0.00642888982559739,67.9,0.917861846135688,18.3,637,0.787563695764108,0.0411447439112735,75.8522718944668,1.50029000300119,0.21996879875195,5646
"457","Matt Moore",2011,NA,0.439554828759743,-0.0480255939959255,71.7,2.85318501640198,27.3,394,0.399642024988028,-0.0342752736109844,61.2814180929095,0.878010595970259,0.236363636363636,1243
"458","David Garrard",2009,2002,0.438839239364026,-0.0126737773455168,68.4,1.83948785241569,20.4,593,0.779489288723323,0.0599047501638168,73.5797187899446,3.11655915570993,0.192399049881235,2463
"459","Eli Manning",2007,2004,0.435209054004696,-0.0412925835021734,70.8,-3.49731488558772,16.5,696,0.694153615545357,0.0282976552440639,71.1055609519184,-0.671334258350571,0.149146110056926,8283
"460","Case Keenum",2018,NA,0.431693068730146,-0.0350685962758964,70,-1.25201109836534,14.8,633,0.504780497467696,-0.0363300197459455,66.8966666666667,-1.69882620473045,0.146288209606987,2554
"461","Josh Allen",2019,2018,0.430952826601891,0.0285119758664761,64.1,-2.29320481043904,18.9,595,0.972361552079109,0.177106759004031,86.2542631281762,2.1290907830839,0.136411332633788,5805
"462","Mike Vick",2013,NA,0.429415138992493,0.058938306413798,61.2,-2.09316391011943,17.1,171,0.62657921437262,0.0307781938141324,67.1109600679694,0.0202824669376846,0.185381355932203,2515
"463","Aaron Rodgers",2025,2005,0.427327182918383,-0.0164090019538405,68,-0.405559555230388,21.4,579,0.964422122476818,0.163827268420847,85.178209317524,2.99957662314051,0.206874802901293,10789
"464","Jon Kitna",2010,NA,0.426618861101736,0.0678355651514313,60.2,2.13791220899551,23.9,355,0.389490963393479,-0.0576334473333993,62.8746814404432,0.383050777042276,0.252100840336134,1830
"465","Blake Bortles",2015,2014,0.422657648616612,0.0107217736993648,65.2,-2.95833720763524,20.9,685,0.407929868817881,-0.0236951983358351,60.7524983776768,-4.60563397837235,0.186915887850467,3194
"466","Sam Bradford",2013,2010,0.42044320973731,-0.0712383449508336,72.6,-3.51899341321909,14.6,284,0.52832133695777,-0.052169890755728,69.5458036543822,-1.78140429316448,0.181399631675875,3238
"467","Jake Locker",2012,2011,0.419897751461156,-0.0531539045765794,70.9,-3.73656136007645,23.4,370,0.514423081781525,-0.0132069487759011,65.280119760479,-2.38622127265332,0.212765957446809,856
"468","Jay Cutler",2011,2006,0.418826996979328,-0.0267491550685326,68.4,-1.13579779385756,17.4,345,0.609306851373976,0.00151636696416419,68.8570619404349,0.853191268363745,0.174986580783682,5575
"469","Joe Flacco",2013,2008,0.417345627527266,-0.0169319709111291,67.4,-1.13614609366969,19.9,677,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"470","Josh Freeman",2012,2009,0.417114306208892,0.0426591821750325,61.9,-4.15996802047896,12.7,603,0.474732736685756,-0.00968687860582921,62.9298330404218,-2.70616149706724,0.134872417982989,2330
"471","Chad Henne",2010,2008,0.416927038400452,-0.0270061139671779,68.3,-0.3812557059465,18.8,540,0.401977714255495,-0.0513305108031983,62.9604806408545,-1.68985523982438,0.211781206171108,2284
"472","Tarvaris Jackson",2011,2006,0.412369534877714,-0.03566651455577,68.8,1.43799057306208,21.4,512,0.428480918013967,-0.0347694876841216,62.8356643356643,-0.291430654674346,0.190775681341719,1313
"473","Charlie Whitehurst",2014,2006,0.411979226792078,-0.0348569080228751,68.7,-3.56247026059363,18.9,216,0.224697055869126,-0.13578132367723,60.3047722342733,-5.66998235977094,0.22093023255814,471
"474","Jay Cutler",2010,2006,0.409921811986132,-0.0124153434749985,66.5,0.706461992898212,24.5,565,0.609306851373976,0.00151636696416419,68.8570619404349,0.853191268363745,0.174986580783682,5575
"475","Vince Young",2007,2006,0.409918711991142,-0.0265413999752407,67.8,1.61764814995872,19.2,494,0.467286316164229,-0.00206187246685713,61.8527146464646,-0.975633373872729,0.176113360323887,1655
"476","Tarvaris Jackson",2008,2006,0.409758398133129,-0.00601270656592578,65.9,-3.73266686153951,18.1,215,0.428480918013967,-0.0347694876841216,62.8356643356643,-0.291430654674346,0.190775681341719,1313
"477","Cam Newton",2016,2011,0.4092476611441,-0.0346232409954276,68.5,-5.51158554852009,17.1,557,0.749473134882384,0.0574489318781249,71.8133707865169,-1.50275250415999,0.187700534759358,6142
"478","Kyle Orton",2011,2005,0.408697498654273,0.0334321774403597,62.2,-1.86538705194139,13.7,265,0.480820090373252,0.00204296155455509,62.1713095238095,-1.61266489602616,0.181695827725437,2544
"479","Matt Hasselbeck",2006,1998,0.408589451337413,-0.0166213348925539,66.8,-2.45068162181781,26.2,490,0.520380978669655,-0.0372756484573726,67.7805502063274,-1.22834841806829,0.216981132075472,3654
"480","Ryan Fitzpatrick",2010,2005,0.408523672790298,-0.0177545401768673,66.9,-1.1835552752018,14.6,494,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"481","Alex Smith",2009,2005,0.406916779878374,-0.0634417457668575,71,-1.57630755553232,16.5,405,0.676150969530275,0.0309547597539487,69.8296921549156,-0.359460613402984,0.203784570596798,6155
"482","Tyler Huntley",2021,NA,0.403829900406103,-0.0363059641042477,68.3,-1.05324490712239,24.3,231,0.453104385137058,-0.0541563382471822,65.8767409470752,1.37621343722284,0.219123505976096,794
"483","Andy Dalton",2017,2011,0.400389728788759,-0.0865648002598634,72.7,-1.68253416627771,22.9,548,0.651017645246105,0.00911870113984911,70.4172870269428,-0.237496620137344,0.207317073170732,6547
"484","Colin Kaepernick",2014,2011,0.400018470924895,0.00225886212980654,64.5,-2.05711941028896,23.7,577,0.638863710125316,0.0693191698095229,64.2599193909539,-1.84904335711243,0.217654171704958,2424
"485","Mac Jones",2024,2021,0.399399387360323,-0.00361587581433123,65,-0.49169065952301,18.4,290,0.598007529460322,-0.0113088276733885,69.4293556085919,0.566731374720916,0.194719471947195,2162
"486","Justin Fields",2025,2021,0.396337474680805,-0.0307954012727869,67.3,-1.86883856340782,23.3,260,0.55467566731737,-0.0399573095472281,69.7859649122807,-0.835407857894897,0.229274611398964,1969
"487","Josh Allen",2018,2018,0.394349799612904,-0.0104912565219088,65.3,-6.88095046053625,16.3,396,0.972361552079109,0.177106759004031,86.2542631281762,2.1290907830839,0.136411332633788,5805
"488","Luke McCown",2007,NA,0.393430984983426,-0.041571182505094,68.1,3.39413054753095,28.8,164,NA,NA,NA,NA,NA,NA
"489","Joe Flacco",2015,2008,0.392765036235239,-0.00728290280805192,64.9,-0.194056631595481,11.5,430,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"490","Joe Flacco",2023,2008,0.391218893436967,-0.0942234405306054,72.8,-1.35096388558547,13.6,265,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"491","Ryan Tannehill",2012,2012,0.390982369441672,-0.0465896835676545,68.4,-3.44876049707333,21.5,532,0.787563695764108,0.0411447439112735,75.8522718944668,1.50029000300119,0.21996879875195,5646
"492","Jason Campbell",2009,2005,0.390467074381494,0.0149673929708819,62.7,1.44138570126849,22.2,577,0.553235691292,0.00251091050230061,65.8374911660777,-0.640867397001132,0.178010471204188,2866
"493","Andy Dalton",2014,2011,0.390396594851842,-0.0263684199716827,66.5,0.0471535000470605,16.8,561,0.651017645246105,0.00911870113984911,70.4172870269428,-0.237496620137344,0.207317073170732,6547
"494","Tyler Thigpen",2008,NA,0.389959578908521,-0.00929963567167977,64.9,-5.79368830015815,23.9,486,0.437758950478639,-0.0454443172511592,64.2903716216216,-6.37137796061922,0.23972602739726,614
"495","Jeff Garcia",2006,NA,0.389774886325659,0.0905208868591594,55.7,-1.13026213620891,8.5,277,0.807147162822568,0.077851647004349,73.9191163210099,2.04653378110379,0.12807881773399,1121
"496","Ryan Fitzpatrick",2011,2005,0.389382173583177,-0.0151474692376095,65.4,1.13188604050094,16.3,618,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"497","Mike Glennon",2014,2013,0.389091697721481,-0.0240482057050708,66.2,-0.406240905398753,16.8,225,0.210743564494972,-0.137358002089773,59.4819554848967,-1.18973130240781,0.173277661795407,1272
"498","Brett Favre",2008,NA,0.387177413706937,0.0158575611858863,62.4,3.58227918661593,26.1,559,0.709696801495401,0.0547414158678799,69.6072990126939,1.31839030701737,0.166666666666667,2855
"499","Kyler Murray",2019,2019,0.38699356146714,-0.00383112466341354,64.2,-1.51656696598119,25.7,620,0.794833545148877,0.0501598653424721,75.5458480565371,0.679140995148188,0.195219123505976,3670
"500","Mark Sanchez",2014,2009,0.383810892079206,0.0514527356764839,58.9,0.345527782644096,21.2,343,0.245949507416896,-0.0900688384403283,57.5439338235294,-4.24661664741505,0.221789883268482,2774
"501","Dak Prescott",2024,2016,0.383649140205336,-0.0464447384625206,67.9,-0.851305679078567,21.4,317,0.91826649078844,0.126672625636074,80.1896866606983,1.56837276878728,0.162627894453419,5757
"502","Brian Griese",2007,NA,0.383328710538022,-0.0075642275061293,64.3,-1.38152791339843,20.3,283,0.344588481451375,-0.0681674606499579,61.403125,-1.8667851653364,0.192857142857143,513
"503","Nick Foles",2014,2012,0.383069768930832,-0.0120973115820572,64.7,-2.01550897829696,8,330,0.518890232819552,-0.0271987566420665,66.7850060459492,0.585883137026518,0.154025670945158,2545
"504","Steve McNair",2006,NA,0.38177517581329,0.0423747586286099,59.6,3.07566357520355,9.9,527,0.315053154420524,-0.033385461835087,56.5665327978581,3.17796285335834,0.114406779661017,756
"505","Mike Vick",2006,NA,0.380553593699545,-0.0334752552228083,66.5,-4.08497193064191,23.8,502,0.62657921437262,0.0307781938141324,67.1109600679694,0.0202824669376846,0.185381355932203,2515
"506","Drew Lock",2019,2019,0.378996141321087,0.0566570732901151,58.1,-0.825664969651323,8.1,172,0.326924599135938,-0.0643861742567902,60.070511627907,-4.61237020075702,0.136729222520107,1102
"507","Matt Hasselbeck",2015,1998,0.378817354352763,-0.0216971048923482,65.3,-2.26301649212837,18.2,278,0.520380978669655,-0.0372756484573726,67.7805502063274,-1.22834841806829,0.216981132075472,3654
"508","Marcus Mariota",2019,2015,0.37855781832471,-0.0164532402267739,64.8,-3.21484274112138,34.7,203,0.702020087260064,0.043041295815381,70.2204696810375,1.26654699106393,0.233261339092873,3062
"509","Tua Tagovailoa",2020,2020,0.378489110906058,-0.0230218211681951,65.4,-1.20809544872135,21.1,326,0.829241027837772,0.0967667853471006,73.9006259204713,2.0909679449364,0.193504736129905,2733
"510","Brock Osweiler",2015,2012,0.376391060537315,-0.00933596490290733,64,-1.15230623700402,19.2,310,0.226416906569103,-0.0679568071619299,54.234140969163,-3.20770284068149,0.153271028037383,1376
"511","Andy Dalton",2019,2011,0.375497872125386,-0.0371470200079692,66.5,-3.27198371468555,22,575,0.651017645246105,0.00911870113984911,70.4172870269428,-0.237496620137344,0.207317073170732,6547
"512","Joe Flacco",2016,2008,0.374802223524641,-0.0376534415624699,66.5,-0.187573566081676,14.1,713,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"513","Chad Pennington",2006,NA,0.373802485525594,0.0311510681426222,60.1,2.46877953142463,21.3,583,0.635852442550806,0.0515859108653396,65.7139827700464,4.56302006274083,0.209567198177677,1519
"514","Donovan McNabb",2011,NA,0.370844451353168,-0.0839983604415351,70.5,-3.13740227466974,21.6,180,0.700649329482049,0.0467187215252501,69.8044605809129,-1.44966205251565,0.192148760330579,2933
"515","Baker Mayfield",2021,2018,0.366604233835157,-0.0121373015584715,63.6,-2.71870790049434,29.1,486,0.799481316813573,0.0560112935566795,75.3476333907057,-0.523748714759328,0.209929078014184,4712
"516","Marcus Mariota",2015,2015,0.365976354767948,0.00478526729611625,62,0.784767098622779,26.2,424,0.702020087260064,0.043041295815381,70.2204696810375,1.26654699106393,0.233261339092873,3062
"517","Kevin Kolb",2012,2007,0.364915620143963,-0.062267001679595,68.1,-4.65634728034774,29.3,217,0.254219190533982,-0.0947370244931572,58.5002336448598,-3.02605441845802,0.252459016393443,874
"518","Ryan Tannehill",2023,2012,0.364450224886025,-0.0691276385370937,68.7,1.04270432446454,30.2,271,0.787563695764108,0.0411447439112735,75.8522718944668,1.50029000300119,0.21996879875195,5646
"519","Tua Tagovailoa",2025,2020,0.362486228768189,0.00113347602331187,62.1,2.02027069843881,22.9,440,0.829241027837772,0.0967667853471006,73.9006259204713,2.0909679449364,0.193504736129905,2733
"520","Colt McCoy",2014,2010,0.362436020839838,0.00761521328091917,61.5,4.37044713675506,34,150,0.344853374610638,-0.0603262566662837,60.7024630541872,-0.673491647118642,0.251101321585903,1461
"521","Mason Rudolph",2024,2018,0.36212135106699,-0.00348100186552459,62.5,0.238143659640695,12.4,256,0.396952117270386,-0.0267628150010361,60.4539906103286,0.355438831993329,0.125435540069686,866
"522","Michael Penix",2025,2024,0.360700923230346,0.030238601242592,59.3,-3.61966759417996,12.3,303,0.672179539039893,0.0582087819795228,67.1187050359712,-3.84784963775854,0.122302158273381,418
"523","Philip Rivers",2012,2004,0.358296675451338,-0.0236861079877037,64.1,2.89714086102322,22.4,587,0.917394847674772,0.140416573109404,78.8187452677123,3.3383302806734,0.156499520919834,9390
"524","Jacoby Brissett",2019,2016,0.357166599079073,0.0287141791574032,59.2,-3.26356907849604,13.9,506,0.556698108916376,-0.0180830323167027,67.8948222565688,-1.2221675388783,0.188177339901478,2672
"525","Caleb Williams",2024,2024,0.355105743648113,-0.0586419600722867,67.1,-0.102165061623657,28.2,682,0.701381243598724,0.0210409623745641,72.1899224806202,-2.2100649682254,0.185258964143426,1472
"526","Gardner Minshew",2023,2019,0.354750591434846,-0.00349638275021773,62,-3.27656504928425,17.9,546,0.518247231990354,-0.00548788531436491,64.7715145436309,-1.19140440113208,0.190611664295875,2012
"527","Andy Dalton",2012,2011,0.353282442234848,-0.0230558598434058,63.7,0.658480440958952,29.3,628,0.651017645246105,0.00911870113984911,70.4172870269428,-0.237496620137344,0.207317073170732,6547
"528","Spencer Rattler",2025,2024,0.350555553129282,-0.0935307490862337,70,2.3567769965347,16.2,292,0.191394802099647,-0.174368629992332,61.4532374100719,-2.95376578532973,0.191387559808612,572
"529","Sam Darnold",2019,2018,0.346969912164172,-0.0266740156913002,63.6,1.04261212734784,16.2,485,0.562658000739064,-0.0173987072537432,68.1403943830296,0.320302740433737,0.183641975308642,3427
"530","Mac Jones",2022,2021,0.345864503349914,-0.0698726367523159,67.5,-0.441011477191493,23.4,496,0.598007529460322,-0.0113088276733885,69.4293556085919,0.566731374720916,0.194719471947195,2162
"531","Daniel Jones",2019,2019,0.343683363906462,-0.0497784319497798,65.5,-1.94081056704724,18.1,527,0.66402305786485,-0.000218385322785444,71.9906939558682,-0.0200274713027343,0.193836171938362,3348
"532","Jon Kitna",2007,NA,0.34210488301877,-0.0618284662493359,66.5,1.5978729461097,23.5,624,0.389490963393479,-0.0576334473333993,62.8746814404432,0.383050777042276,0.252100840336134,1830
"533","Daunte Culpepper",2007,NA,0.340765709001298,0.00995628614730282,59.8,-2.35572834635339,29.3,214,0.0970506749237703,-0.145724351382632,50.160492040521,-2.77188865716707,0.274509803921569,712
"534","Joe Flacco",2017,2008,0.33932194213747,-0.0867391441113682,68.6,-1.21529313905463,17.1,583,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"535","Aidan O'Connell",2024,2023,0.339219943781476,-0.00641873373384138,61.2,-3.57978152560777,12,256,0.434721215709948,-0.0444402752089106,64.0415384615385,-4.52436088687844,0.164319248826291,670
"536","Carson Palmer",2017,2003,0.338116495763218,-0.0517958798817125,65.3,-0.0349854392216618,18,290,0.740883921606478,0.0567269516676051,71.333719938598,2.06947404338791,0.156570841889117,5904
"537","Russell Wilson",2022,2012,0.33738355379273,-0.062127603675196,66.2,-1.17044843700489,27,569,0.906928024300898,0.0941193665854502,81.7031982670744,4.81271859477548,0.19652448657188,8157
"538","Eli Manning",2016,2004,0.337246438469256,-0.0426751267429347,64.4,-2.06552376380763,11.6,670,0.694153615545357,0.0282976552440639,71.1055609519184,-0.671334258350571,0.149146110056926,8283
"539","Kenny Pickett",2023,2022,0.33714057195809,-0.110115073259465,70.6,-2.12042964273883,16.9,363,0.541289859996523,-0.0646188601933927,71.3467177242888,-0.906855467496974,0.19496855345912,951
"540","Aidan O'Connell",2023,2023,0.337048810543524,-0.0591212753328499,65.9,-3.90354969671794,19.7,370,0.434721215709948,-0.0444402752089106,64.0415384615385,-4.52436088687844,0.164319248826291,670
"541","Joe Flacco",2008,2008,0.335872193373212,-0.0524062697436766,65.2,-2.30879233571475,20.2,553,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"542","Matt McGloin",2013,NA,0.334950813941753,0.00556414886407975,59.8,-4.68976759484836,7.9,220,NA,NA,NA,NA,NA,NA
"543","David Garrard",2006,2002,0.333815978498263,-0.0550512411321862,65.3,1.7359529372672,18,288,0.779489288723323,0.0599047501638168,73.5797187899446,3.11655915570993,0.192399049881235,2463
"544","Deshaun Watson",2023,2017,0.333571874162663,-0.0769655191148099,67.3,-0.326099278348865,21.1,204,0.862672084678186,0.0777306943763373,78.5163334462894,2.46797888280481,0.216765453005927,3074
"545","Andy Dalton",2011,2011,0.33323510693244,-0.0218122379708423,62.2,-1.41305644542743,18.7,610,0.651017645246105,0.00911870113984911,70.4172870269428,-0.237496620137344,0.207317073170732,6547
"546","Kirk Cousins",2014,2012,0.329836224901682,0.0201458871405717,58.1,-3.21219079196453,15.1,213,0.840447634789991,0.0639162014045631,77.8174397314617,2.16821688592393,0.156331877729258,6663
"547","Jay Cutler",2014,2006,0.329512255715931,-0.0496340114921489,64.5,0.290594479723198,19.9,619,0.609306851373976,0.00151636696416419,68.8570619404349,0.853191268363745,0.174986580783682,5575
"548","Donovan McNabb",2010,NA,0.328056298379131,-0.0594372084267618,65.3,-3.28427301619643,17.5,524,0.700649329482049,0.0467187215252501,69.8044605809129,-1.44966205251565,0.192148760330579,2933
"549","Sage Rosenfels",2008,NA,0.326786656898409,-0.0104314657020532,60.7,2.17071781151517,18.4,189,0.691174846153116,0.0827577970234043,65.9645962732919,2.19260013197669,0.113475177304965,492
"550","Joe Flacco",2025,2008,0.32591152570317,-0.0936718541588204,68.3,-2.82350566257467,12.2,438,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"551","Trevor Siemian",2021,2015,0.325771612033963,-0.0514075011456886,64.4,-4.72171408789499,15.8,200,0.168078160969554,-0.106799816796616,53.4744776119403,-2.62417900187511,0.182403433476395,1361
"552","Nick Mullens",2023,NA,0.32525664014849,0.074225972927736,52.8,5.65178907000935,17.9,165,0.551881413069736,0.0700412319097937,59.6071510957324,1.50794271770341,0.148606811145511,879
"553","Matt Cassel",2013,2005,0.32396319687805,-0.049535582304565,64.1,-2.14357268379395,17.4,281,0.354325884367392,-0.0549802196984239,60.7363427445831,-2.15813261771977,0.216547497446374,3086
"554","Sam Darnold",2018,2018,0.323739184162989,-0.0562263702121733,64.7,-4.63438985496759,18.2,460,0.562658000739064,-0.0173987072537432,68.1403943830296,0.320302740433737,0.183641975308642,3427
"555","Eli Manning",2017,2004,0.32302331964714,-0.102407539450452,68.9,-3.63614864818213,17.5,607,0.694153615545357,0.0282976552440639,71.1055609519184,-0.671334258350571,0.149146110056926,8283
"556","Josh McCown",2015,2002,0.321940164737626,0.00974976594241051,58.5,0.740426419110134,18.7,327,0.420879845217913,-0.0159648682673421,60.7247076023392,0.236423726068185,0.201492537313433,2085
"557","Blake Bortles",2018,2014,0.321013887165182,-0.0518051879868121,64.1,-6.93194295838475,18.1,476,0.407929868817881,-0.0236951983358351,60.7524983776768,-4.60563397837235,0.186915887850467,3194
"558","Jake Delhomme",2006,NA,0.319159160403667,-0.0108653514460552,60.2,1.26499345485311,17.2,456,0.400318081021712,-0.0635135794077754,63.9843889955214,-0.885807887025964,0.189125295508274,1569
"559","Matthew Stafford",2022,2009,0.317306053639737,-0.0861779480119946,67,-0.0387385537898218,27.1,338,0.848358569582663,0.0779857511209702,77.2090909090909,-1.07672975651007,0.180039138943249,10152
"560","Joe Flacco",2019,2008,0.315170914676198,-0.0813158624928754,66.4,-0.21142475605011,24.3,294,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"561","Mitchell Trubisky",2019,2017,0.314821635856552,-0.0587718582719053,64.3,-2.32536034069763,20.3,579,0.578425643976307,0.0201044903048411,65.5377222489188,-0.648449227031768,0.1953125,2354
"562","Mike White",2022,2018,0.313929117014442,-0.0268725834701838,61.3,-6.18459109723921,17.6,186,NA,NA,NA,NA,NA,NA
"563","Shaun Hill",2009,NA,0.313350969261094,-0.0881639621060767,66.9,-4.64924130784838,34,179,0.639539375785743,0.0103838435057746,69.673150887574,-0.408555903662009,0.202409638554217,1360
"564","Will Levis",2023,2023,0.310962477064373,-0.055261086506417,63.7,-0.382610123891097,21.5,292,0.198598128588491,-0.139764145146078,58.8290519877676,-0.409527576367798,0.260377358490566,683
